"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/24/xml/speech/raw_speech-D0352198406270029-145.txt",19840627,145,340,"Hugh Byrne","Fianna Fail","Wexford",0,0,6492,12.89,0.77,1,0,"asked the minister for the environment when a mortgage subsidy will be paid to a person details supplied in county wexford",24,49188,5,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/24/xml/speech/raw_speech-D0352198406270049-1097.txt",19840627,1097,825,"Joe Walsh","Fianna Fail","Cork South West",0,0,8432,25.54,1.02,1,0,"asked the minister for agriculture if a £22 calf subsidy grant will be paid to a person details supplied in county cork",24,49227,5,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0371198703310048-854.txt",19870331,854,1164,"Willie O'Dea","Fianna Fail","Limerick East",0,0,9268,18.68,1.12,1,1,"asked the minister for social welfare the reason a person details supplied in county limerick has not received disability benefit since october 1986",25,49493,6,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0371198703310048-41.txt",19870331,41,312,"Michael Begley","Fine Gael","Kerry South",0,0,5036,15.16,0.61,0,0,"asked the minister for social welfare the reason a person details supplied in county kerry is not in receipt of unemployment assistance even though he is signing on asked the minister for social welfare the reason a person details supplied in county kerry is not receiving an increased rate of unemployment benefit asked the minister for social welfare the reason a person details supplied in county kerry is not in receipt of disability benefit for the dates 2 and 8 february and for 16 and 4 march 1987 asked the minister for social welfare the reason a person details supplied in county kerry did not qualify for an increased rate of unemployment assistance",25,49495,6,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0372198705050086-515.txt",19870505,515,1300,"Jim Higgins","Fine Gael","Mayo East",0,0,7263,23.49,0.94,0,0,"asked the minister for the environment the amounts allocated by him in 1987 for county road strengthening and local improvement schemes for counties mayo galway sligo leitrim roscommon and donegal",25,49750,6,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0372198705200020-517.txt",19870520,517,972,"Michael D. Higgins","Labour Party","Galway West",0,0,3878,7.35,0.44,0,0,"asked the minister for social welfare the plans if any he has to eliminate the anomalies within the existing system regarding the payment of old age pensions and if he is prepared to pay old age contributory pensions on a pro rata basis",25,49836,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0373198706250041-313.txt",19870625,313,390,"Barry Desmond","Labour Party","Dun Laoghaire",0,1,6484,11.64,0.7,0,0,"asked the minister for social welfare the total number of staff serving in each of the following areas of the public service on 21 july 1981 23 december 1981 31 december 1982 31 december 1983 31 december 1984 31 december 1985 31 december 1986 and 31 march 1987 a industrial civil servants and b employees of each non-commercial state body under the aegis of his department",25,50246,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0374198710220027-118.txt",19871022,118,320,"John Bruton","Fine Gael","Meath",0,0,8084,14.65,0.88,0,0,"asked the minister for finance if his attention has been drawn to the fact that a british study the reform of social security by dilnot kay and morris published by the institute of fiscal studies page 44 estimated that the administrative cost of operating the means test for supplementary benefit was ten pence for every pound paid out the calculations if any he has done in respect of each of the means tested schemes or income thresholds operated by his department or by agencies under his aegis and if he will make a statement on the matter asked the minister for finance if he or any body under his aegis operates means tests or income thresholds for any purpose for example tax exemption eligibility for charge or benefit in respect of such means test or income threshold a the levels at which they operate and the period over which they are assessed b if account is taken of the income of a spouse and if so the way in which this has been done c if account is taken of the income of other household members and if so the way in which this has been done d if account is taken of the costs of maintaining dependent children or other dependants e if any income for example social welfare payments or the imputed value of home ownership is ignored or discounted in any way f if the value of property real or personal is included and if so the basis on which it is included g when the levels were last revised in line with inflation and h if there is a distinction in the way the means test operates between a couple who are married and a couple living together but not married",25,50312,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0374198710220047-118.txt",19871022,118,320,"John Bruton","Fine Gael","Meath",0,0,8084,14.65,0.88,0,0,"asked the minister for industry and commerce if his attention has been drawn to the fact that a british study the reform of social security by dilnot kay and morris published by the institute of fiscal studies page 44 estimated that the administrative cost of operating the means test for supplementary benefit was ten pence for every pound paid out the calculations if any he has done in respect of each of the means tested schemes or income threshold operated by his department or by agencies under his aegis and if he will make a statement on the matter asked the minister for industry and commerce if he or any body under his aegis operates means tests or income thresholds for any purpose for example tax exemption eligibility for charge or benefit in respect of such means test or income thresholds a the levels at which they operate and the period over which they are assessed b if account is taken of the income of a spouse and if so the way in which this has been done c if account is taken of the income of other household members and if so the way in which this has been done d if account is taken of the costs of maintaining dependent children or other dependants e if any income for example social welfare payments or the imputed value of home ownership is ignored or discounted in any way f if the value of property real or personal is included and if so the basis on which it is included g when the levels were last revised in line with inflation and h if there is a distinction in the way the means test operates between a couple who are married and a couple living together but not married",25,50333,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712020064-543.txt",19871202,543,1149,"Gemma Hussey","Fine Gael","Wicklow",1,0,6474,14.07,0.7,0,0,"asked the minister for education if she will confirm that the principal of scoil chualann bray county wicklow will become a walking principal from 1 january 1988 despite the instructions in circular 20/87 to the contrary",25,50689,6,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712020068-14.txt",19871202,14,845,"Bernard Allen","Fine Gael","Cork North Central",0,0,5934,13.69,0.82,0,0,"asked the minister for education when she will be in a position to allow the construction of an extension at saint catherines national school at model farm road cork",25,50693,6,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712090029-768.txt",19871209,768,246,"Bobby Molloy","Progressive Democrats","Galway West",0,0,9216,17.47,1.05,0,0,"asked the minister for finance if his department has examined any alternatives to mortgage relief incentives to house ownership and if he will make a statement on the matter",25,50717,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712170022-274.txt",19871217,274,1270,"Martin Cullen","Progressive Democrats","Waterford",0,0,5347,11.99,0.6,0,0,"asked the minister for social welfare the number of reviews of recipients of unmarried mothers allowances undertaken by his department for the period 1 july 1986 to 30 june 1987",25,50812,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712170050-224.txt",19871217,224,366,"Patrick Cooney","Fine Gael","Longford Westmeath",0,0,5680,12.58,0.63,0,0,"asked the minister for agriculture and food in relation to applications for farm improvement grants a the number of such claims certified for payment but not paid and the total value thereof and b the estimated total number in process and the total value thereof",25,50846,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0376198712170089-64.txt",19871217,64,650,"John Boland","Fine Gael","Dublin North",0,0,5417,15.92,0.64,0,0,"asked the minister for education in the light of her reply to parliamentary question no 275 of 28 october 1987 a if she will clarify what was meant by good quality prefabricated classrooms b when sanction was issued for a placing of the contract c when it is expected that work will commence d the number of rooms and facilities envisaged and e when it is expected that work will be completed",25,50892,6,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/25/xml/speech/raw_speech-D0377198802020052-339.txt",19880202,339,1207,"Avril Doyle","Fine Gael","Wexford",1,0,5518,10.43,0.63,0,0,"asked the minister for the marine whether he proposes to go ahead with a new harbour authority for rosslare county wexford if so when and the progress which has been made to date",25,50945,6,1,"local"
